dataset_checked,review_priority,dataset,semantic_column,canonical_aliases,original_column_names,variable_labels,first_wave_or_year,last_wave_or_year,wave_or_years,data_types,source_file_count_sum,merged_canonical_count,merge_method,review_status,decision_note
KLoSA,high,KLoSA,w__C342a,w__C342a | w__C345a,w01C342a | w02C342a | w03C342a | w04C342a | w05C342a | w06C342a | w07C342a | w08C342a | w09C342a | w10C342a | w01C345a | w02C345a | w03C345a | w04C345a | w05C345a | w06C345a | w07C345a | w08C345a | w09C345a | w10C345a,의료인 방문치료 부담액_본인부담금(단위: 만원) | 의료인 방문치료비의 부담액_본인부담금(단위: 만원) | 정기적 처방약값의 부담액_본인부담금(단위: 만원) | 정기적 처방약값의 부담액_본인부담금(단위: 만원),1,10,"1,2,3,4,5,6,7,8,9,10",raw | structured,42,2,normalized_label,needs_review,
KLoSA,high,KLoSA,w__C342b,w__C342b | w__C345b,w02C342b | w03C342b | w04C342b | w05C342b | w06C342b | w07C342b | w08C342b | w09C342b | w10C342b | w02C345b | w03C345b | w04C345b | w05C345b | w06C345b | w07C345b | w08C345b | w09C345b | w10C345b,의료인 방문치료비의 부담액_친인척 지원금(단위: 만원) | 정기적 처방약값의 부담액_친인척 지원금(단위: 만원) | 정기적 처방약값의 부담액_친인척 지원금(단위: 만원),2,10,"2,3,4,5,6,7,8,9,10",raw | structured,38,2,normalized_label,needs_review,
KLoSA,high,KLoSA,w__C342c,w__C342c | w__C345c,w02C342c | w03C342c | w04C342c | w05C342c | w06C342c | w07C342c | w08C342c | w09C342c | w10C342c | w02C345c | w03C345c | w04C345c | w05C345c | w06C345c | w07C345c | w08C345c | w09C345c | w10C345c,의료인 방문치료비의 부담액_민간의료보험 지원금(단위: 만원) | 정기적 처방약값의 부담액_민간의료보험 지원금(단위: 만원) | 정기적 처방약값의 부담액_민간의료보험 지원금(단위: 만원),2,10,"2,3,4,5,6,7,8,9,10",raw | structured,38,2,normalized_label,needs_review,
KLoSA,high,KLoSA,w__C346,w__C346,w01C346 | w02C346 | w03C346 | w04C346 | w05C346 | w06C346 | w07C346 | w08C346 | w09C346 | w10C346,지난 1년 중 치료용 의료보조기구(보호장구) 구입(대여) 여부 | 지난 1차 조사이후 치료용 의료보조기구(보호장구) 구입(대여) 여부 | 지난 기본조사 이후 치료용 의료보조기구(보호장구) 구입(대여) 여부 | 지난 기본조사이후 치료용 의료보조기구(보호장구) 구입(대여) 여부 | 지난1년간 치료용 의료보조기구(보호장구) 구입(대여) 여부,1,10,"1,2,3,4,5,6,7,8,9,10",light | raw | structured,31,1,normalized_label,needs_review,
KLoSA,high,KLoSA,w__C347,w__C347,w02C347 | w03C347 | w04C347 | w05C347 | w06C347 | w07C347 | w08C347 | w09C347 | w10C347,지난 1년 중 치료용 의료보조기구(보장구) 구입 총액(단위:만원) | 지난 1차 조사이후 치료용 의료보조기구(보장구) 구입 총액(단위:만원) | 지난 기본조사 이후 치료용 의료보조기구(보장구) 구입 총액(단위:만원) | 지난 기본조사이후 치료용 의료보조기구(보장구) 구입 총액(단위:만원),2,10,"2,3,4,5,6,7,8,9,10",raw | structured,19,1,normalized_label,needs_review,
KLoSA,medium,KLoSA,w__C349,w__C349 | w__C366,w04C349 | w06C349 | w07C349 | w08C349 | w09C349 | w10C349 | w05C366,C3 도움정도,4,10,"4,5,6,7,8,9,10",raw | structured,14,2,normalized_label,needs_review,
KLoSA,high,KLoSA,w__C450,w__C450 | w__C514 | w__C550,w01C550 | w02C550 | w03C550 | w04C550 | w05C550 | w06C550 | w07C550 | w08C550 | w09C550 | w10C550 | w08C450 | w09C514 | w10C514,응답자 확인(대리응답 여부) | 응답자 확인(대리응답 여부) | 응답자 확인(대리응답 여부) 1 | 응답자 확인(대리응답 여부) | 응답자 확인(대리응답 여부) 2,1,10,"1,2,3,4,5,6,7,8,9,10",light | raw | structured | raw,34,3,normalized_label,needs_review,
KLoSA,medium,KLoSA,w__C505,w__C505,w02C505 | w03C505 | w04C505 | w05C505 | w06C505 | w07C505 | w08C505 | w09C505,악력측정을 못한 이유 | 악력측정을 못한이유,2,9,"2,3,4,5,6,7,8,9",raw | structured,17,1,normalized_label,needs_review,
KLoSA,medium,KLoSA,w__C515,w__C515 | w__DC515,w05DC515 | w06DC515 | w07DC515 | w08DC515 | w09DC515 | w10DC515 | w09C515,업무능력상태 자가평가,5,10,"5,6,7,8,9,10",raw | structured | structured,13,2,normalized_label,needs_review,
KLoSA,medium,KLoSA,w__C516,w__C516 | w__DC516,w05DC516 | w06DC516 | w07DC516 | w08DC516 | w09DC516 | w10DC516 | w09C516,육체적 업무능력 자가평가,5,10,"5,6,7,8,9,10",raw | structured | structured,13,2,normalized_label,needs_review,
KLoSA,medium,KLoSA,w__C517,w__C517 | w__DC517,w05DC517 | w06DC517 | w07DC517 | w08DC517 | w09DC517 | w10DC517 | w09C517,정신적 업무능력 자가평가,5,10,"5,6,7,8,9,10",raw | structured | structured,13,2,normalized_label,needs_review,
KLoSA,high,KLoSA,w__Cadd_01,w__Cadd_01 | w__chronic_m,w07Cadd_01 | w08Cadd_01 | w09Cadd_01 | w10Cadd_01 | w07chronic_m | w08chronic_m | w09chronic_m | w10chronic_m,지난 기본조사 이후의 치매 진단여부 | 치매 진단여부 | 치매 진단 여부 | 치매 진단여부,7,10,"7,8,9,10",light | structured | raw | structured,16,2,normalized_label,needs_review,
KLoSA,high,KLoSA,w__D001,w__D001 | w__present_labor,w01D001 | w02D001 | w03D001 | w04D001 | w05D001 | w06D001 | w07D001 | w08D001 | w09D001 | w10D001 | w01present_labor | w02present_labor | w03present_labor | w04present_labor | w05present_labor | w06present_labor | w07present_labor | w08present_labor | w09present_labor | w10present_labor,(공통)현재 노동여부 | 현재 노동 여부 | 현재 노동 여부,1,10,"1,2,3,4,5,6,7,8,9,10",light | structured | raw,31,2,normalized_label,needs_review,
KLoSA,high,KLoSA,w__D009,w__D009 | w__labor_experience,w01D009 | w02D009 | w03D009 | w04D009 | w05D009 | w06D009 | w07D009 | w08D009 | w09D009 | w10D009 | w01labor_experience,수입목적의 노동경험 여부 | 수입목적의 노동경험 여부 | 지난 기본조사 당시의 취업형태(일자리 수정한 응답자) | 지난 직업력조사 당시의 취업형태,1,10,"1,2,3,4,5,6,7,8,9,10",raw | structured,11,2,normalized_label,needs_review,
KLoSA,high,KLoSA,w__D029_01,w__D029_01 | w__D029_01y,w02D029_01 | w03D029_01 | w04D029_01 | w05D029_01 | w06D029_01 | w07D029_01 | w08D029_01 | w09D029_01 | w10D029_01 | w02D029_01y | w03D029_01y | w04D029_01y | w05D029_01y | w06D029_01y | w07D029_01y | w08D029_01y | w09D029_01y | w10D029_01y,지난 1차 조사 이후 변경된 종사상지위 변화시기(임금근로자)_1번째(단위: 년4자리) | 지난 기본조사 이후 변경된 종사상지위 변화시기(임금근로자)_1번째(단위: 년4자리) | 지난 직업력조사 이후 변경된 종사상지위 변화시기(임금근로자)_1번째(단위: 년4자리) | 지난 1차 조사 이후 변경된 종사상지위 변화시기(임금근로자)_1번째(단위: 년4자리+월 | 지난 기본조사 이후 변경된 종사상지위 변화시기(임금근로자)_1번째(단위: 년4자리+월 | 지난 기본조사 이후 변경된 종사상지위 변화시기(임금근로자)_1번째(단위: 년4자리+월2자리) | 지난 직업력조사 이후 변경된 종사상지위 변화시기(임금근로자)_1번째(단위: 년4자리+,2,10,"2,3,4,5,6,7,8,9,10",raw,20,2,normalized_label,needs_review,
KLoSA,high,KLoSA,w__D032_01,w__D032_01,w02D032_01 | w03D032_01 | w04D032_01 | w05D032_01 | w06D032_01 | w07D032_01 | w08D032_01 | w09D032_01 | w10D032_01,지난 1차 조사 이후 근로시간형태 변화시기(임금근로자)_1번째(단위: 년4자리+월2자리 | 지난 기본조사 이후 근로시간형태 변화시기(임금근로자)_1번째(단위: 년4자리+월2자리 | 지난 기본조사 이후 근로시간형태 변화시기(임금근로자)_1번째(단위: 년4자리+월2자리) | 지난 직업력조사 이후 근로시간형태 변화시기(임금근로자)_1번째(단위: 년4자리+월2자,2,10,"2,3,4,5,6,7,8,9,10",raw,10,1,normalized_label,needs_review,
KLoSA,high,KLoSA,w__D032_02,w__D032_02,w02D032_02 | w04D032_02 | w05D032_02 | w07D032_02 | w09D032_02 | w10D032_02,지난 1차 조사 이후 근로시간형태 변화시기(임금근로자)_2번째 | 지난 기본조사 이후 근로시간형태 변화시기(임금근로자)_2번째(단위: 년4자리+월2자리 | 지난 기본조사 이후 근로시간형태 변화시기(임금근로자)_2번째(단위: 년4자리+월2자리),2,10,"2,4,5,7,9,10",raw,6,1,normalized_label,needs_review,
KLoSA,high,KLoSA,w__D032_02m,w__D032_02m | w__D032_02y,w02D032_02m | w04D032_02m | w05D032_02m | w09D032_02m | w10D032_02m | w02D032_02y | w04D032_02y | w05D032_02y | w09D032_02y | w10D032_02y,지난 1차 조사 이후 근로시간형태 변화시기(임금근로자)_2번째(단위: 년4자리) | 지난 기본조사 이후 근로시간형태 변화시기(임금근로자)_2번째(단위: 년4자리) | 지난 1차 조사 이후 근로시간형태 변화시기(임금근로자)_2번째(단위: 월2자리) | 지난 기본조사 이후 근로시간형태 변화시기(임금근로자)_2번째(단위: 년4자리) | 지난 기본조사 이후 근로시간형태 변화시기(임금근로자)_2번째(단위: 월2자리),2,10,"2,4,5,9,10",raw,10,2,normalized_label,needs_review,
KLoSA,high,KLoSA,w__D035_01,w__D035_01,w02D035_01 | w03D035_01 | w04D035_01 | w05D035_01 | w06D035_01 | w07D035_01 | w08D035_01 | w09D035_01 | w10D035_01,지난 1차 조사 이후 종사상지위 변화시기(비임금근로자)_1번째(단위: 년4자리+월2자리 | 지난 기본조사 이후 종사상지위 변화시기(비임금근로자)_1번째(단위: 년4자리+월2자리 | 지난 기본조사 이후 종사상지위 변화시기(비임금근로자)_1번째(단위: 년4자리+월2자리) | 지난 직업력조사 이후 종사상지위 변화시기(비임금근로자)_1번째(단위: 년4자리+월2자,2,10,"2,3,4,5,6,7,8,9,10",raw,10,1,normalized_label,needs_review,
KLoSA,medium,KLoSA,w__D035_02,w__D035_02,w03D035_02 | w04D035_02 | w05D035_02 | w06D035_02 | w07D035_02 | w09D035_02 | w10D035_02,지난 기본조사 이후 종사상지위 변화시기(비임금근로자)_2번째(단위: 년4자리+월2자리 | 지난 기본조사 이후 종사상지위 변화시기(비임금근로자)_2번째(단위: 년4자리+월2자리),3,10,"3,4,5,6,7,9,10",raw,7,1,normalized_label,needs_review,
KLoSA,medium,KLoSA,w__D035_03,w__D035_03,w03D035_03 | w04D035_03 | w09D035_03 | w10D035_03,지난 기본조사 이후 종사상지위 변화시기(비임금근로자)_3번째(단위: 년4자리+월2자리 | 지난 기본조사 이후 종사상지위 변화시기(비임금근로자)_3번째(단위: 년4자리+월2자리),3,10,"3,4,9,10",raw,4,1,normalized_label,needs_review,
KLoSA,medium,KLoSA,w__D035_04,w__D035_04,w03D035_04 | w09D035_04 | w10D035_04,지난 기본조사 이후 종사상지위 변화시기(비임금근로자)_4번째(단위: 년4자리+월2자리 | 지난 기본조사 이후 종사상지위 변화시기(비임금근로자)_4번째(단위: 년4자리+월2자리),3,10,"3,9,10",raw,3,1,normalized_label,needs_review,
KLoSA,high,KLoSA,w__D035_04m,w__D035_04m | w__D035_04y,w03D035_04m | w09D035_04m | w10D035_04m | w03D035_04y | w09D035_04y | w10D035_04y,지난 기본조사 이후 종사상지위 변화시기(비임금근로자)_4번째(단위: 년4자리) | 지난 기본조사 이후 종사상지위 변화시기(비임금근로자)_4번째(단위: 월2자리) | 지난 기본조사 이후 종사상지위 변화시기(비임금근로자)_4번째(단위: 월2자리),3,10,"3,9,10",raw,6,2,normalized_label,needs_review,
KLoSA,high,KLoSA,w__D064_01_01,w__D064_01_01 | w__D064_01_01m | w__D064_01_01y,w02D064_01_01 | w04D064_01_01 | w07D064_01_01 | w08D064_01_01 | w09D064_01_01 | w10D064_01_01 | w02D064_01_01m | w04D064_01_01m | w07D064_01_01m | w08D064_01_01m | w09D064_01_01m | w10D064_01_01m | w02D064_01_01y | w04D064_01_01y | w07D064_01_01y | w08D064_01_01y | w09D064_01_01y | w10D064_01_01y,지난 1차 조사 이후 1번째 새로운 일자리에서의 변동(임금근로자)_1번째 직위 변경시 | 지난 기본조사 이후 1번째 새로운 일자리에서의 변동(임금근로자)_1번째 직위 변경시 | 지난 기본조사 이후 1번째 새로운 일자리에서의 변동(임금근로자)_1번째 직위 변경시기(단위: 년4자리) | 지난 1차 조사 이후 1번째 새로운 일자리에서의 변동(임금근로자)_1번째 직위 변경시 | 지난 기본조사 이후 1번째 새로운 일자리에서의 변동(임금근로자)_1번째 직위 변경시 | 지난 기본조사 이후 1번째 새로운 일자리에서의 변동(임금근로자)_1번째 직위 변경시기(단위: 년4자리+월2자리) | 지난 1차 조사 이후 1번째 새로운 일자리에서의 변동(임금근로자)_1번째 직위 변경시 | 지난 기본조사 이후 1번째 새로운 일자리에서의 변동(임금근로자)_1번째 직위 변경시 | 지난 기본조사 이후 1번째 새로운 일자리에서의 변동(임금근로자)_1번째 직위 변경시기(단위: 월2자리),2,10,"2,4,7,8,9,10",raw,18,3,normalized_label,needs_review,
KLoSA,high,KLoSA,w__D064_02_01,w__D064_02_01 | w__D064_02_01m | w__D064_02_01y,w04D064_02_01 | w04D064_02_01m | w04D064_02_01y,지난 기본조사 이후 2번째 새로운 일자리에서의 변동(임금근로자)_1번째 직위 변경시,4,4,4,raw,3,3,normalized_label,needs_review,
KLoSA,high,KLoSA,w__D065_01_01,w__D065_01_01 | w__D065_01_02 | w__D067_01_01 | w__D067_01_01m | w__D067_01_01y | w__D067_01_02 | w__D067_01_02m | w__D067_01_02y,w02D065_01_01 | w03D065_01_01 | w04D065_01_01 | w06D065_01_01 | w07D065_01_01 | w08D065_01_01 | w09D065_01_01 | w10D065_01_01 | w04D065_01_02 | w06D065_01_02 | w07D065_01_02 | w10D065_01_02 | w04D067_01_01 | w06D067_01_01 | w07D067_01_01 | w10D067_01_01 | w04D067_01_01m | w06D067_01_01m | w07D067_01_01m | w10D067_01_01m | w04D067_01_01y | w06D067_01_01y | w07D067_01_01y | w10D067_01_01y | w04D067_01_02 | w04D067_01_02m | w04D067_01_02y,지난 1차 조사 이후 1번째 새로운 일자리에서의 변동(임금근로자)_1번째 종사상 지위 | 지난 기본조사 이후 1번째 새로운 일자리에서의 변동(임금근로자)_1번째 종사상 지위 | 지난 기본조사 이후 1번째 새로운 일자리에서의 변동(임금근로자)_1번째 종사상 지위 변경여부 | 지난 기본조사 이후 1번째 새로운 일자리에서의 변동(임금근로자)_1번째 종사상 지위 | 지난 기본조사 이후 1번째 새로운 일자리에서의 변동(임금근로자)_1번째 종사상지위 변경시점(단위: 년4자리) | 지난 기본조사 이후 1번째 새로운 일자리에서의 변동(임금근로자)_2번째 종사상 지위 | 지난 기본조사 이후 1번째 새로운 일자리에서의 변동(임금근로자)_1번째 종사상 지위 | 지난 기본조사 이후 1번째 새로운 일자리에서의 변동(임금근로자)_1번째 종사상지위 변경시점(단위: 년4자리+월2자리) | 지난 기본조사 이후 1번째 새로운 일자리에서의 변동(임금근로자)_1번째 종사상 지위 | 지난 기본조사 이후 1번째 새로운 일자리에서의 변동(임금근로자)_1번째 종사상지위 변경시점(단위: 월2자리) | 지난 기본조사 이후 1번째 새로운 일자리에서의 변동(임금근로자)_2번째 종사상 지위 | 지난 기본조사 이후 1번째 새로운 일자리에서의 변동(임금근로자)_2번째 종사상 지위 | 지난 기본조사 이후 1번째 새로운 일자리에서의 변동(임금근로자)_2번째 종사상 지위 | 지난 기본조사 이후 1번째 새로운 일자리에서의 변동(임금근로자)_2번째 종사상지위 변경여부,2,10,"2,3,4,6,7,8,9,10",raw,27,8,normalized_label,needs_review,
KLoSA,high,KLoSA,w__D065_02_01,w__D065_02_01 | w__D067_02_01 | w__D067_02_01m | w__D067_02_01y,w04D065_02_01 | w06D065_02_01 | w07D065_02_01 | w04D067_02_01 | w06D067_02_01 | w04D067_02_01m | w06D067_02_01m | w04D067_02_01y | w06D067_02_01y,지난 기본조사 이후 2번째 새로운 일자리에서의 변동(임금근로자)_1번째 종사상 지위,4,7,"4,6,7",raw,9,4,normalized_label,needs_review,
KLoSA,high,KLoSA,w__D065_03_01,w__D065_03_01 | w__D067_03_01 | w__D067_03_01m | w__D067_03_01y,w06D065_03_01 | w06D067_03_01 | w06D067_03_01m | w06D067_03_01y,지난 기본조사 이후 3번째 새로운 일자리에서의 변동(임금근로자)_1번째 종사상 지위,6,6,6,raw,4,4,normalized_label,needs_review,
KLoSA,high,KLoSA,w__D068_01_01,w__D068_01_01 | w__D070_01_01 | w__D070_01_01m | w__D070_01_01y,w02D068_01_01 | w03D068_01_01 | w04D068_01_01 | w06D068_01_01 | w07D068_01_01 | w08D068_01_01 | w09D068_01_01 | w10D068_01_01 | w04D070_01_01 | w10D070_01_01 | w04D070_01_01m | w10D070_01_01m | w04D070_01_01y | w10D070_01_01y,지난 1차 조사 이후 1번째 새로운 일자리에서의 변동(임금근로자)_1번째 근로시간 변 | 지난 기본조사 이후 1번째 새로운 일자리에서의 변동(임금근로자)_1번째 근로시간 형 | 지난 기본조사 이후 1번째 새로운 일자리에서의 변동(임금근로자)_1번째 근로시간 형태 변경여부 | 지난 기본조사 이후 1번째 새로운 일자리에서의 변동(임금근로자)_1번째 근로시간 형 | 지난 기본조사 이후 1번째 새로운 일자리에서의 변동(임금근로자)_1번째 근로시간형태 변경시점(단위: 년4자리) | 지난 기본조사 이후 1번째 새로운 일자리에서의 변동(임금근로자)_1번째 근로시간 형 | 지난 기본조사 이후 1번째 새로운 일자리에서의 변동(임금근로자)_1번째 근로시간형태 변경시점(단위: 년4자리+월2자리) | 지난 기본조사 이후 1번째 새로운 일자리에서의 변동(임금근로자)_1번째 근로시간 형 | 지난 기본조사 이후 1번째 새로운 일자리에서의 변동(임금근로자)_1번째 근로시간형태 변경시점(단위: 월2자리),2,10,"2,3,4,6,7,8,9,10",raw,14,4,normalized_label,needs_review,
KLoSA,high,KLoSA,w__D068_02_01,w__D068_02_01 | w__D070_02_01m | w__D070_02_01y,w04D068_02_01 | w06D068_02_01 | w07D068_02_01 | w04D070_02_01m | w04D070_02_01y,지난 기본조사 이후 2번째 새로운 일자리에서의 변동(임금근로자)_1번째 근로시간 형,4,7,"4,6,7",raw,5,3,normalized_label,needs_review,
KLoSA,high,KLoSA,w__D078_01_01,w__D078_01_01 | w__D080_01_01 | w__D080_01_01m | w__D080_01_01y,w02D078_01_01 | w03D078_01_01 | w04D078_01_01 | w05D078_01_01 | w06D078_01_01 | w07D078_01_01 | w08D078_01_01 | w09D078_01_01 | w10D078_01_01 | w03D080_01_01 | w04D080_01_01 | w06D080_01_01 | w07D080_01_01 | w08D080_01_01 | w09D080_01_01 | w10D080_01_01 | w03D080_01_01m | w04D080_01_01m | w06D080_01_01m | w07D080_01_01m | w08D080_01_01m | w09D080_01_01m | w10D080_01_01m | w03D080_01_01y | w04D080_01_01y | w06D080_01_01y | w07D080_01_01y | w08D080_01_01y | w09D080_01_01y | w10D080_01_01y,지난 기본조사 이후 1번째 새로운 일자리에서의 변동(비임금근로자)_1번째 종사상 지 | 지난 기본조사 이후 1번째 새로운 일자리에서의 변동(비임금근로자)_1번째 종사상 지위 변경 시기(단위: 년4자리) | 지난 기본조사 이후 1번째 새로운 일자리에서의 변동(비임금근로자)_1번째 직위변경 | 지난 기본조사 이후 1번째 새로운 일자리에서의 변동(비임금근로자)_1번째 직위변경 시기(단위: 년4자리) | 지난 기본조사 이후 1번째 새로운 일자리에서의 변동(비임금근로자)_1번째 종사상 지 | 지난 기본조사 이후 1번째 새로운 일자리에서의 변동(비임금근로자)_1번째 종사상 지위 변경 시기(단위: 년4자리+월2자리) | 지난 기본조사 이후 1번째 새로운 일자리에서의 변동(비임금근로자)_1번째 직위변경 | 지난 기본조사 이후 1번째 새로운 일자리에서의 변동(비임금근로자)_1번째 종사상 지 | 지난 기본조사 이후 1번째 새로운 일자리에서의 변동(비임금근로자)_1번째 종사상 지위 변경 시기(단위: 월2자리) | 지난 기본조사 이후 1번째 새로운 일자리에서의 변동(비임금근로자)_1번째 직위변경 | 지난 기본조사 이후 1번째 새로운 일자리에서의 변동(비임금근로자)_1번째 직위변경 시기(단위: 월2자리) | 지난 기본조사 이후 1번째 새로운 일자리에서의 변동(비임금근로자)_1번째 종사상 지 | 지난 기본조사 이후 1번째 새로운 일자리에서의 변동(비임금근로자)_1번째 종사상 지위 변경여부 | 지난 직업력조사 이후 1번째 새로운 일자리에서의 변동(비임금근로자)_1번째 종사상,2,10,"2,3,4,5,6,7,8,9,10",raw,31,4,normalized_label,needs_review,
